channel_title,message_id,date,text,media_path
SINA KIDS/ሲና ኪድስⓇ,14825,2024-09-26 12:19:20+00:00,"aiebao HIP SEAT CARRIER
ምቹ ጠንካራ የልጆች ማዘያ
በተለይ ለወንድ ልጆች ፍሬያቸው እንዳይጎዳ ተደርጎ ዲዛይን የተደረገ

2600 birr 

0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን [ይቀላቀሉhttps://t.me/sinayelj](https://t.me/sinayelj)

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

[https://t.me/sinayelj2](https://t.me/sinayelj2)

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",media\@sinayelj_14825.jpg
SINA KIDS/ሲና ኪድስⓇ,14824,2024-09-25 06:15:54+00:00,,media\@sinayelj_14824.jpg
SINA KIDS/ሲና ኪድስⓇ,14823,2024-09-25 06:15:54+00:00,,media\@sinayelj_14823.jpg
SINA KIDS/ሲና ኪድስⓇ,14822,2024-09-25 06:15:54+00:00,,media\@sinayelj_14822.jpg
SINA KIDS/ሲና ኪድስⓇ,14821,2024-09-25 06:15:54+00:00,,media\@sinayelj_14821.jpg
SINA KIDS/ሲና ኪድስⓇ,14820,2024-09-25 06:15:54+00:00,,media\@sinayelj_14820.jpg
SINA KIDS/ሲና ኪድስⓇ,14819,2024-09-25 06:15:54+00:00,,media\@sinayelj_14819.jpg
SINA KIDS/ሲና ኪድስⓇ,14818,2024-09-25 06:15:54+00:00,,media\@sinayelj_14818.jpg
SINA KIDS/ሲና ኪድስⓇ,14817,2024-09-25 06:15:54+00:00,,media\@sinayelj_14817.jpg
SINA KIDS/ሲና ኪድስⓇ,14816,2024-09-25 06:15:54+00:00,,media\@sinayelj_14816.jpg
SINA KIDS/ሲና ኪድስⓇ,14815,2024-09-25 06:15:53+00:00,"Kids mat  

💥4100 ብር

Size 1.80*2m

free delivery

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",media\@sinayelj_14815.jpg
SINA KIDS/ሲና ኪድስⓇ,14814,2024-09-24 07:10:41+00:00,,media\@sinayelj_14814.jpg
SINA KIDS/ሲና ኪድስⓇ,14813,2024-09-24 07:10:41+00:00,,media\@sinayelj_14813.jpg
SINA KIDS/ሲና ኪድስⓇ,14812,2024-09-24 07:10:40+00:00,,media\@sinayelj_14812.jpg
SINA KIDS/ሲና ኪድስⓇ,14811,2024-09-24 07:10:40+00:00,,media\@sinayelj_14811.jpg
SINA KIDS/ሲና ኪድስⓇ,14810,2024-09-24 07:10:40+00:00,"Wearable breast milk collector

Wearable breast milk collector

ከጡት የሚንጠባጠብ ወተትን ማጠራቀሚያ  በቀላሉ ጡት መያዚያ ስር ማድረግ የሚቻል ምቹ  እያጠብን ምንጠቀምበት  750 ብር  0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን [ይቀላቀሉ](https://t.me/sinayelj)[https://t.me/sinayelj](https://t.me/sinayelj)

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

[https://t.me/sinayelj2](https://t.me/sinayelj2)

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",media\@sinayelj_14810.jpg
SINA KIDS/ሲና ኪድስⓇ,14809,2024-09-22 08:05:04+00:00,ክቡራን ደምበኞቻችን እሁድ ገርጂ እና ብስራተ ገብሬል የሚገኘው ሱቃችን ከጠዋት 4 ሰሀት ጀምሮ ክፍት መሆኑን ስንገልፅ በታላቅ አክብሮት ነው 🙏,media\@sinayelj_14809.jpg
SINA KIDS/ሲና ኪድስⓇ,14808,2024-09-22 08:04:03+00:00,,media\@sinayelj_14808.jpg
SINA KIDS/ሲና ኪድስⓇ,14807,2024-09-22 08:04:03+00:00,,media\@sinayelj_14807.jpg
SINA KIDS/ሲና ኪድስⓇ,14806,2024-09-22 08:04:03+00:00,,media\@sinayelj_14806.jpg
SINA KIDS/ሲና ኪድስⓇ,14805,2024-09-22 08:04:03+00:00,"Double layer lunch box 
with dipping jar 

1250 birr 

0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን [ይቀላቀሉ](https://t.me/sinayelj)[https://t.me/sinayelj](https://t.me/sinayelj)

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

[https://t.me/sinayelj2](https://t.me/sinayelj2)

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",media\@sinayelj_14805.jpg
SINA KIDS/ሲና ኪድስⓇ,14804,2024-09-16 17:23:57+00:00,,media\@sinayelj_14804.jpg
SINA KIDS/ሲና ኪድስⓇ,14803,2024-09-16 17:23:57+00:00,,media\@sinayelj_14803.jpg
SINA KIDS/ሲና ኪድስⓇ,14802,2024-09-16 17:23:57+00:00,"50 pcs balls 

1700 birr 

0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን [ይቀላቀሉ](https://t.me/sinayelj)[https://t.me/sinayelj](https://t.me/sinayelj)

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

[https://t.me/sinayelj2](https://t.me/sinayelj2)

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",media\@sinayelj_14802.jpg
SINA KIDS/ሲና ኪድስⓇ,14801,2024-09-15 11:35:04+00:00,,media\@sinayelj_14801.jpg
SINA KIDS/ሲና ኪድስⓇ,14800,2024-09-15 11:35:04+00:00,,media\@sinayelj_14800.jpg
SINA KIDS/ሲና ኪድስⓇ,14799,2024-09-15 11:35:04+00:00,,media\@sinayelj_14799.jpg
SINA KIDS/ሲና ኪድስⓇ,14798,2024-09-15 11:35:04+00:00,"Infantino baby carier
ባለ ኮፉያ ምቹ ማዘያ
በ 3 አቅጣጫ ማዘል የሚያስችል
3300 ብር
18 kg   
0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን [ይቀላቀሉhttps://t.me/sinayelj](https://t.me/sinayelj)

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

[https://t.me/sinayelj2](https://t.me/sinayelj2)

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",media\@sinayelj_14798.jpg
SINA KIDS/ሲና ኪድስⓇ,14797,2024-09-15 11:34:00+00:00,,
SINA KIDS/ሲና ኪድስⓇ,14796,2024-09-15 11:34:00+00:00,,media\@sinayelj_14796.jpg
SINA KIDS/ሲና ኪድስⓇ,14795,2024-09-15 11:34:00+00:00,,media\@sinayelj_14795.jpg
SINA KIDS/ሲና ኪድስⓇ,14794,2024-09-15 11:34:00+00:00,,media\@sinayelj_14794.jpg
SINA KIDS/ሲና ኪድስⓇ,14793,2024-09-15 11:34:00+00:00,,media\@sinayelj_14793.jpg
SINA KIDS/ሲና ኪድስⓇ,14792,2024-09-15 11:34:00+00:00,,media\@sinayelj_14792.jpg
SINA KIDS/ሲና ኪድስⓇ,14791,2024-09-15 11:34:00+00:00,,media\@sinayelj_14791.jpg
SINA KIDS/ሲና ኪድስⓇ,14790,2024-09-15 11:34:00+00:00,,media\@sinayelj_14790.jpg
SINA KIDS/ሲና ኪድስⓇ,14789,2024-09-15 11:33:59+00:00,"Mastela deluxe multi-functional bassinet
አልቋል ላልናቹ ደምበኞች በድጋሚ ገብቷል
በሶኬት እና በባትሪ የሚሰራ
ከግራ ወደቀኝ እየተንቀሳቀሰ ልጆችን እሹሩሩ እያለ የሚያጫውት የሚያስተኛ
በሪሞት ኮንትሮል መቆጣጠር የሚቻል የራሱ ሪሞት ያለው
የራሱ ሙዚቃዎች ያሉት እንዲሁም
በብሉቱዝ ከስልካችን ጋር አገናኝተን የምንፈልገውን ሙዚቃ ማጫዎት እንችላለን
ዩ ኤስ ቢ ፍላሽም መቀበል ስለሚችል በፍላሽ የፈለግነውን ሙዚቃ ማጫዎት እንችላለን
ስለእቃው የበለጠ ለማየት ከስር ያለውን ቪዲዮ ይመልከቱ
ከሌሎቹ እቃዎች ይሄን ለየት የሚያደርገው ደሞ ህፃናት አድገውም እንደ ወንበር ያገለግላቸዋል ስለዚም ለብዙ ጊዜ መጠቀም ያስችላል
ዋጋ 14500ብር
ሳያልቅቦት ቶሎ በጆ ያስገቡ
Free delivery
ከስር ያለውን ቪዲዮ ይመልከቱ

0909003864
0905707448 

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",media\@sinayelj_14789.jpg
SINA KIDS/ሲና ኪድስⓇ,14788,2024-09-15 11:05:05+00:00,,media\@sinayelj_14788.jpg
SINA KIDS/ሲና ኪድስⓇ,14785,2024-09-15 06:42:48+00:00,ክቡራን ደምበኞቻችን እሁድ ገርጂ እና ብስራተ ገብሬል የሚገኘው ሱቃችን ከጠዋት 4 ሰሀት ጀምሮ ክፍት መሆኑን ስንገልፅ በታላቅ አክብሮት ነው 🙏,media\@sinayelj_14785.jpg
SINA KIDS/ሲና ኪድስⓇ,14784,2024-09-13 08:40:05+00:00,,
SINA KIDS/ሲና ኪድስⓇ,14783,2024-09-13 08:37:10+00:00,,media\@sinayelj_14783.jpg
SINA KIDS/ሲና ኪድስⓇ,14782,2024-09-13 08:37:10+00:00,,media\@sinayelj_14782.jpg
SINA KIDS/ሲና ኪድስⓇ,14781,2024-09-13 08:37:10+00:00,,media\@sinayelj_14781.jpg
SINA KIDS/ሲና ኪድስⓇ,14780,2024-09-13 08:37:10+00:00,,media\@sinayelj_14780.jpg
SINA KIDS/ሲና ኪድስⓇ,14779,2024-09-13 08:37:10+00:00,,media\@sinayelj_14779.jpg
SINA KIDS/ሲና ኪድስⓇ,14778,2024-09-13 08:37:10+00:00,"👌world's number one high-quality multifunctional 4 in 1 car seat stroller combo 
👌baby car seat 
👌stroller 
👌cradle 
👌baby basket 
👌5 point safety belt 
👌0 up to 3 years 
👌brake system 
👌rotate 360° 
👌limited stock grab yours now 
👌for more information please kindly check video below 👇

39000 birr 

Free delivery 

0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን [ይቀላቀሉ](https://t.me/sinayelj)[https://t.me/sinayelj](https://t.me/sinayelj)

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

[https://t.me/sinayelj2](https://t.me/sinayelj2)

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",media\@sinayelj_14778.jpg
SINA KIDS/ሲና ኪድስⓇ,14776,2024-09-10 16:04:53+00:00,ክቡራን ደምበኞቻችን ነገ ገርጂ እና ብስራተ ገብሬል የሚገኘው ሱቃችን ከጠዋት 4 ሰሀት ጀምሮ ክፍት መሆኑን ስንገልፅ በታላቅ አክብሮት ነው 🙏,media\@sinayelj_14776.jpg
